time_s,position_cm,setpoint_cm,error_cm,control_signal_v
73.37625479698181,4.71,5.0,0.29000000000000004,4.858
73.64357328414917,4.71,5.0,0.29000000000000004,4.868
73.90869808197021,4.74,5.0,0.2599999999999998,4.878
74.1756329536438,4.74,5.0,0.2599999999999998,4.897
74.42477607727051,4.71,5.0,0.29000000000000004,4.897
74.69204306602478,4.74,5.0,0.2599999999999998,4.888
74.95688271522522,4.71,5.0,0.29000000000000004,4.878
75.0057065486908,4.71,5.0,0.29000000000000004,4.897
75.22434782981873,4.81,5.0,0.1900000000000004,4.888
75.4899697303772,4.74,5.0,0.2599999999999998,4.878
75.75707769393921,4.76,5.0,0.2400000000000002,4.888
76.00550937652588,4.71,5.0,0.29000000000000004,4.868
76.27309274673462,4.78,5.0,0.21999999999999975,4.907
76.5383095741272,4.61,5.0,0.3899999999999997,4.888
76.58896923065186,4.76,5.0,0.2400000000000002,4.927
76.80642414093018,4.71,5.0,0.29000000000000004,4.888
77.07051944732666,4.76,5.0,0.2400000000000002,4.888
77.11991095542908,4.76,5.0,0.2400000000000002,4.897
77.33894443511963,4.74,5.0,0.2599999999999998,4.878
77.6032919883728,4.81,5.0,0.1900000000000004,4.897
77.85328817367554,4.69,5.0,0.3099999999999996,4.868
77.90215539932251,4.71,5.0,0.29000000000000004,4.888
78.11917471885681,4.78,5.0,0.21999999999999975,4.878
78.3872938156128,4.64,5.0,0.3600000000000003,4.907
78.65284895896912,4.74,5.0,0.2599999999999998,4.888
78.91861391067505,4.78,5.0,0.21999999999999975,4.897
79.18641018867493,4.78,5.0,0.21999999999999975,4.917
79.43651342391968,4.69,5.0,0.3099999999999996,4.917
79.70138001441956,4.74,5.0,0.2599999999999998,4.868
79.9673581123352,4.66,5.0,0.33999999999999986,4.907
80.23250102996826,4.64,5.0,0.3600000000000003,4.878
80.28172397613525,4.83,5.0,0.16999999999999993,4.907
80.49891448020935,4.78,5.0,0.21999999999999975,4.907
80.76676082611084,4.71,5.0,0.29000000000000004,4.917
81.01592946052551,4.78,5.0,0.21999999999999975,4.917
81.08083438873291,4.76,5.0,0.2400000000000002,4.897
81.28340601921082,4.76,5.0,0.2400000000000002,4.907
81.54966521263123,4.81,5.0,0.1900000000000004,4.888
81.81373023986816,4.69,5.0,0.3099999999999996,4.897
81.88108038902283,4.78,15.0,10.219999999999999,4.907
82.08132648468018,5.86,15.0,9.14,8.524
82.24949169158936,10.45,15.0,4.550000000000001,8.377
82.35436296463013,14.34,15.0,0.6600000000000001,6.109
82.40856409072876,15.98,15.0,-0.9800000000000004,4.848
82.53159976005554,16.1,15.0,-1.1000000000000014,3.978
82.63851499557495,14.85,15.0,0.15000000000000036,4.594
82.74465870857239,14.36,15.0,0.6400000000000006,5.103
82.92144131660461,14.36,15.0,0.6400000000000006,5.161
83.0265281200409,14.49,15.0,0.5099999999999998,5.142
83.08068561553955,14.29,15.0,0.7100000000000009,5.132
83.1364815235138,14.39,15.0,0.6099999999999994,5.152
83.25595736503601,14.51,15.0,0.4900000000000002,5.152
83.31230163574219,14.44,15.0,0.5600000000000005,5.122
83.36303782463074,14.41,15.0,0.5899999999999999,5.161
83.41536808013916,14.41,15.0,0.5899999999999999,5.152
83.47097826004028,14.44,15.0,0.5600000000000005,5.142
83.64648270606995,14.39,15.0,0.6099999999999994,5.152
83.75136184692383,14.39,15.0,0.6099999999999994,5.161
83.85855674743652,14.46,15.0,0.5399999999999991,5.152
84.03645825386047,14.36,15.0,0.6400000000000006,5.103
84.14109921455383,14.36,15.0,0.6400000000000006,5.191
84.2471091747284,14.41,15.0,0.5899999999999999,5.132
84.37140369415283,14.44,15.0,0.5600000000000005,5.152
84.47697973251343,14.41,15.0,0.5899999999999999,5.112
84.53032445907593,14.32,15.0,0.6799999999999997,5.122
84.58372473716736,14.46,15.0,0.5399999999999991,5.171
84.70658302307129,14.54,15.0,0.46000000000000085,5.2
84.81259155273438,14.39,15.0,0.6099999999999994,5.122
84.8659315109253,14.34,15.0,0.6600000000000001,5.152
84.91882467269897,14.56,15.0,0.4399999999999995,5.122
84.97259426116943,14.41,15.0,0.5899999999999999,5.122
85.09544491767883,14.78,15.0,0.22000000000000064,4.995
85.2015106678009,14.9,15.0,0.09999999999999964,4.897
85.25455403327942,14.9,15.0,0.09999999999999964,4.868
85.43268704414368,14.76,15.0,0.2400000000000002,4.839
85.53796172142029,14.88,15.0,0.11999999999999922,4.858
85.64418458938599,14.8,15.0,0.1999999999999993,4.878
85.82043147087097,14.93,15.0,0.07000000000000028,4.868
85.92677927017212,14.83,15.0,0.16999999999999993,4.848
85.98033094406128,14.76,15.0,0.2400000000000002,4.868
86.03294539451599,14.9,15.0,0.09999999999999964,4.858
86.15687870979309,14.88,15.0,0.11999999999999922,4.897
86.2625584602356,14.83,15.0,0.16999999999999993,4.839
86.3153920173645,14.83,15.0,0.16999999999999993,4.868
86.37051486968994,14.83,15.0,0.16999999999999993,4.858
86.42182087898254,14.78,15.0,0.22000000000000064,4.917
86.54670190811157,14.78,15.0,0.22000000000000064,4.839
86.65145254135132,14.83,15.0,0.16999999999999993,4.848
86.70498132705688,14.83,15.0,0.16999999999999993,4.897
86.7582573890686,14.88,15.0,0.11999999999999922,4.829
86.88144516944885,14.78,15.0,0.22000000000000064,4.839
86.98794746398926,14.88,15.0,0.11999999999999922,4.897
87.04057145118713,14.76,15.0,0.2400000000000002,4.848
87.1473138332367,14.83,15.0,0.16999999999999993,4.868
87.27108120918274,14.83,15.0,0.16999999999999993,4.868
87.37710356712341,14.76,15.0,0.2400000000000002,4.868
87.43016648292542,14.88,15.0,0.11999999999999922,4.907
87.48355841636658,14.88,15.0,0.11999999999999922,4.868
87.6073067188263,14.83,15.0,0.16999999999999993,4.868
87.71300148963928,14.85,15.0,0.15000000000000036,4.839
87.76624345779419,14.8,15.0,0.1999999999999993,4.897
87.81920456886292,14.83,15.0,0.16999999999999993,4.848
87.87267804145813,14.83,15.0,0.16999999999999993,4.858
87.99496388435364,14.88,15.0,0.11999999999999922,4.868
88.0486421585083,14.78,15.0,0.22000000000000064,4.848
88.15548396110535,14.85,15.0,0.15000000000000036,4.927
88.3318920135498,14.68,15.0,0.3200000000000003,4.829
88.3875846862793,14.78,15.0,0.22000000000000064,4.907
88.43790078163147,14.88,15.0,0.11999999999999922,4.878
88.4914824962616,14.85,15.0,0.15000000000000036,4.868
88.54416680335999,14.83,15.0,0.16999999999999993,4.839
88.72181749343872,14.83,15.0,0.16999999999999993,4.917
88.82700514793396,14.83,15.0,0.16999999999999993,4.858
88.88083624839783,14.76,15.0,0.2400000000000002,4.868
88.93366765975952,14.85,15.0,0.15000000000000036,4.888
89.05662226676941,14.9,15.0,0.09999999999999964,4.868
89.16284608840942,14.85,15.0,0.15000000000000036,4.878
89.21645426750183,14.88,15.0,0.11999999999999922,4.868
89.26900744438171,14.88,15.0,0.11999999999999922,4.858
89.32256531715393,14.76,15.0,0.2400000000000002,4.868
89.44605255126953,14.78,15.0,0.22000000000000064,4.848
89.55152463912964,14.88,15.0,0.11999999999999922,4.888
89.60593056678772,14.8,15.0,0.1999999999999993,4.848
89.66073369979858,14.83,15.0,0.16999999999999993,4.829
89.78245186805725,14.83,15.0,0.16999999999999993,4.848
89.88796591758728,14.76,15.0,0.2400000000000002,4.858
89.94152402877808,14.8,15.0,0.1999999999999993,4.868
89.99464249610901,14.85,15.0,0.15000000000000036,4.878
90.17046356201172,14.76,15.0,0.2400000000000002,4.917
90.27682852745056,14.8,5.0,-9.8,4.858
90.33176136016846,14.83,5.0,-9.83,4.839
90.50721287727356,12.78,5.0,-7.779999999999999,0.205
90.64637851715088,8.91,5.0,-3.91,1.437
90.91373252868652,3.39,5.0,1.6099999999999999,5.904
91.17837333679199,5.18,5.0,-0.17999999999999972,4.663
91.44496703147888,5.05,5.0,-0.04999999999999982,4.673
91.69480895996094,5.18,5.0,-0.17999999999999972,4.673
91.76119804382324,5.18,5.0,-0.17999999999999972,4.712
91.96147012710571,5.15,5.0,-0.15000000000000036,4.682
92.2268967628479,5.13,5.0,-0.1299999999999999,4.682
92.27566194534302,5.15,5.0,-0.15000000000000036,4.692
92.49331426620483,5.15,5.0,-0.15000000000000036,4.682
92.75952386856079,5.18,5.0,-0.17999999999999972,4.682
92.80872344970703,5.13,5.0,-0.1299999999999999,4.663
93.02596974372864,5.13,5.0,-0.1299999999999999,4.673
93.29212641716003,5.25,5.0,-0.25,4.663
93.54201245307922,5.13,5.0,-0.1299999999999999,4.633
93.80780696868896,5.2,5.0,-0.20000000000000018,4.702
94.07444977760315,5.15,5.0,-0.15000000000000036,4.663
94.1245846748352,5.15,5.0,-0.15000000000000036,4.702
94.34044408798218,5.13,5.0,-0.1299999999999999,4.692
94.38969898223877,5.13,5.0,-0.1299999999999999,4.682
94.60696649551392,5.15,5.0,-0.15000000000000036,4.712
94.65561723709106,5.15,5.0,-0.15000000000000036,4.712
94.87310767173767,5.13,5.0,-0.1299999999999999,4.692
95.12304997444153,5.1,5.0,-0.09999999999999964,4.663
95.39040923118591,5.13,5.0,-0.1299999999999999,4.643
95.65588879585266,5.2,5.0,-0.20000000000000018,4.682
95.92295813560486,5.15,5.0,-0.15000000000000036,4.673
96.1885666847229,5.2,5.0,-0.20000000000000018,4.702
96.45526671409607,4.83,5.0,0.16999999999999993,4.848
96.72081708908081,4.74,5.0,0.2599999999999998,4.897
96.97119426727295,4.76,5.0,0.2400000000000002,4.907
97.2370433807373,4.81,5.0,0.1900000000000004,4.897
97.5038890838623,4.88,5.0,0.1200000000000001,4.936
97.76927042007446,4.74,5.0,0.2599999999999998,4.888
98.0365240573883,4.78,5.0,0.21999999999999975,4.907
98.30150413513184,4.76,5.0,0.2400000000000002,4.897
98.35410022735596,4.78,5.0,0.21999999999999975,4.927
98.5520076751709,4.71,5.0,0.29000000000000004,4.907
98.81752133369446,4.74,5.0,0.2599999999999998,4.907
98.86890888214111,4.74,5.0,0.2599999999999998,4.897
99.08423566818237,4.78,5.0,0.21999999999999975,4.888
99.35046219825745,4.78,5.0,0.21999999999999975,4.917
99.61812138557434,4.69,5.0,0.3099999999999996,4.966
99.88372564315796,4.78,5.0,0.21999999999999975,4.917
99.96629333496094,4.78,5.0,0.21999999999999975,4.907
100.13284850120544,4.74,5.0,0.2599999999999998,4.946
100.18313932418823,4.76,5.0,0.2400000000000002,4.917
100.4016215801239,4.71,5.0,0.29000000000000004,4.946
100.49974775314331,4.81,5.0,0.1900000000000004,4.976
100.66720008850098,4.74,5.0,0.2599999999999998,4.927
100.93265581130981,4.76,5.0,0.2400000000000002,4.956
101.19936561584473,4.74,5.0,0.2599999999999998,4.936
101.46574854850769,4.78,5.0,0.21999999999999975,4.946
101.73297786712646,4.76,5.0,0.2400000000000002,4.946
101.98098087310791,4.83,5.0,0.16999999999999993,4.936
102.24739909172058,4.76,5.0,0.2400000000000002,4.956
102.51322078704834,4.71,5.0,0.29000000000000004,4.936
102.77909755706787,4.81,5.0,0.1900000000000004,4.917
102.83016729354858,4.66,5.0,0.33999999999999986,4.956
103.04694485664368,4.69,5.0,0.3099999999999996,4.946
103.3125376701355,4.76,5.0,0.2400000000000002,4.897
103.5617299079895,4.76,5.0,0.2400000000000002,4.956
103.82752323150635,4.74,5.0,0.2599999999999998,4.907
104.09480834007263,4.76,5.0,0.2400000000000002,4.966
104.36158490180969,4.74,5.0,0.2599999999999998,4.927
104.62795352935791,4.76,5.0,0.2400000000000002,4.936
104.89408755302429,4.74,5.0,0.2599999999999998,4.936
105.15887403488159,4.71,5.0,0.29000000000000004,4.927
105.41023349761963,4.74,5.0,0.2599999999999998,4.936
105.67677235603333,4.71,5.0,0.29000000000000004,4.907
105.9421637058258,4.81,5.0,0.1900000000000004,4.936
106.20843362808228,4.76,5.0,0.2400000000000002,4.995
106.47525644302368,4.74,5.0,0.2599999999999998,4.917
106.74172163009644,4.78,5.0,0.21999999999999975,4.917
106.99123358726501,4.81,5.0,0.1900000000000004,4.966
107.25719904899597,4.74,5.0,0.2599999999999998,4.936
107.52384805679321,4.83,5.0,0.16999999999999993,4.936
107.79006767272949,4.76,5.0,0.2400000000000002,4.917
108.05702185630798,4.81,5.0,0.1900000000000004,4.927
108.32111954689026,4.81,5.0,0.1900000000000004,4.995
108.57228899002075,4.78,5.0,0.21999999999999975,4.907
108.63580513000488,4.78,5.0,0.21999999999999975,4.946
108.83866453170776,4.81,5.0,0.1900000000000004,4.946
109.10440564155579,4.71,5.0,0.29000000000000004,4.917
109.3697760105133,4.76,5.0,0.2400000000000002,4.946
109.63702654838562,4.78,5.0,0.21999999999999975,4.956
109.90321969985962,4.74,5.0,0.2599999999999998,4.936
110.16854310035706,4.81,5.0,0.1900000000000004,4.917
110.21711897850037,4.76,5.0,0.2400000000000002,4.917
110.41925811767578,4.74,5.0,0.2599999999999998,4.917
110.68447732925415,4.78,5.0,0.21999999999999975,4.946
110.95198607444763,4.78,5.0,0.21999999999999975,4.966
111.21683025360107,4.76,5.0,0.2400000000000002,4.907
111.26770901679993,4.74,15.0,10.26,4.907
111.48506331443787,5.86,15.0,9.14,8.69
111.65228939056396,10.6,15.0,4.4,8.798
111.75798726081848,14.29,15.0,0.7100000000000009,6.422
111.81122732162476,16.22,15.0,-1.2199999999999989,4.819
111.9883804321289,14.66,15.0,0.33999999999999986,4.262
112.09354901313782,13.83,15.0,1.17,5.67
112.20019960403442,14.12,15.0,0.8800000000000008,5.679
112.32322525978088,15.37,15.0,-0.3699999999999992,4.545
112.37653589248657,15.42,15.0,-0.41999999999999993,4.428
112.42977476119995,15.46,15.0,-0.46000000000000085,4.438
112.48359036445618,15.49,15.0,-0.4900000000000002,4.457
112.53844356536865,15.42,15.0,-0.41999999999999993,4.428
112.71417355537415,15.37,15.0,-0.3699999999999992,4.379
112.8185305595398,14.93,15.0,0.07000000000000028,4.663
112.8726179599762,14.88,15.0,0.11999999999999922,4.809
112.92794227600098,14.8,15.0,0.1999999999999993,4.809
113.04809999465942,14.9,15.0,0.09999999999999964,4.819
113.15480875968933,14.9,15.0,0.09999999999999964,4.848
113.2079405784607,14.8,15.0,0.1999999999999993,4.809
113.26133298873901,14.93,15.0,0.07000000000000028,4.8
113.43885827064514,14.93,15.0,0.07000000000000028,4.868
113.5438506603241,14.95,15.0,0.05000000000000071,4.819
113.59745478630066,14.9,15.0,0.09999999999999964,4.8
113.65030908584595,14.9,15.0,0.09999999999999964,4.819
113.77328634262085,14.9,15.0,0.09999999999999964,4.878
113.82704997062683,14.9,15.0,0.09999999999999964,4.809
113.87931728363037,14.93,15.0,0.07000000000000028,4.819
113.98645448684692,14.95,15.0,0.05000000000000071,4.829
114.16259932518005,14.83,15.0,0.16999999999999993,4.809
114.26824188232422,14.98,15.0,0.019999999999999574,4.819
114.32178974151611,14.95,15.0,0.05000000000000071,4.77
114.37488532066345,14.93,15.0,0.07000000000000028,4.809
114.49938917160034,14.98,15.0,0.019999999999999574,4.829
114.60489630699158,14.83,15.0,0.16999999999999993,4.848
114.65812921524048,14.95,15.0,0.05000000000000071,4.839
114.71140909194946,15.0,15.0,0.0,4.839
114.88836288452148,14.85,15.0,0.15000000000000036,4.809
114.99406838417053,14.85,15.0,0.15000000000000036,4.819
115.10051894187927,14.9,15.0,0.09999999999999964,4.819
115.2234320640564,15.0,15.0,0.0,4.848
115.27713346481323,14.83,15.0,0.16999999999999993,4.809
115.32961678504944,14.85,15.0,0.15000000000000036,4.839
115.38276839256287,14.85,15.0,0.15000000000000036,4.8
115.43699717521667,14.95,15.0,0.05000000000000071,4.839
115.61479163169861,14.83,15.0,0.16999999999999993,4.848
115.71904730796814,15.02,15.0,-0.019999999999999574,4.829
115.77180433273315,14.9,15.0,0.09999999999999964,4.809
115.82556343078613,14.88,15.0,0.11999999999999922,4.8
115.9489483833313,14.93,15.0,0.07000000000000028,4.819
116.05494165420532,14.88,15.0,0.11999999999999922,4.858
116.10796165466309,14.83,15.0,0.16999999999999993,4.878
116.16111707687378,14.83,15.0,0.16999999999999993,4.829
116.33807873725891,14.88,15.0,0.11999999999999922,4.848
116.44400024414062,14.9,15.0,0.09999999999999964,4.809
116.55052661895752,14.85,15.0,0.15000000000000036,4.917
116.67358493804932,15.0,15.0,0.0,4.8
116.7800064086914,14.9,15.0,0.09999999999999964,4.8
116.83257412910461,14.8,15.0,0.1999999999999993,4.809
116.88922214508057,14.98,15.0,0.019999999999999574,4.848
117.06321287155151,14.85,15.0,0.15000000000000036,4.819
117.16914510726929,14.95,15.0,0.05000000000000071,4.819
117.22275876998901,14.93,15.0,0.07000000000000028,4.809
117.27674841880798,14.88,15.0,0.11999999999999922,4.809
117.39811658859253,14.88,15.0,0.11999999999999922,4.819
117.50505137443542,14.88,15.0,0.11999999999999922,4.829
117.55795407295227,14.83,15.0,0.16999999999999993,4.829
117.61188888549805,14.9,15.0,0.09999999999999964,4.848
117.73499417304993,14.83,15.0,0.16999999999999993,4.809
117.8402042388916,14.85,15.0,0.15000000000000036,4.8
117.89390826225281,14.93,15.0,0.07000000000000028,4.839
118.00068998336792,14.93,15.0,0.07000000000000028,4.917
118.12317156791687,14.98,15.0,0.019999999999999574,4.819
118.17679357528687,14.95,15.0,0.05000000000000071,4.809
118.23018097877502,14.98,15.0,0.019999999999999574,4.8
118.28318428993225,14.93,15.0,0.07000000000000028,4.848
118.3390805721283,14.9,15.0,0.09999999999999964,4.809
118.51441764831543,14.9,15.0,0.09999999999999964,4.819
118.61922144889832,14.93,15.0,0.07000000000000028,4.868
118.67247605323792,14.9,15.0,0.09999999999999964,4.79
118.72556972503662,14.9,15.0,0.09999999999999964,4.809
118.84865927696228,14.78,15.0,0.22000000000000064,4.839
118.95516633987427,14.9,15.0,0.09999999999999964,4.78
119.00803256034851,14.95,15.0,0.05000000000000071,4.79
119.06123304367065,14.83,15.0,0.16999999999999993,4.839
119.1849000453949,14.93,15.0,0.07000000000000028,4.809
119.2906596660614,14.83,15.0,0.16999999999999993,4.77
119.34427309036255,15.0,15.0,0.0,4.819
119.45077633857727,14.85,15.0,0.15000000000000036,4.79
119.57394599914551,14.8,15.0,0.1999999999999993,4.819
119.68060040473938,14.98,15.0,0.019999999999999574,4.809
119.73263788223267,14.9,15.0,0.09999999999999964,4.809
119.96431469917297,14.98,15.0,0.019999999999999574,4.8
120.06927227973938,14.8,15.0,0.1999999999999993,4.829
120.12293004989624,14.9,15.0,0.09999999999999964,4.888
120.29960036277771,14.83,15.0,0.16999999999999993,4.839
120.40452194213867,14.9,15.0,0.09999999999999964,4.829
120.45807790756226,14.85,15.0,0.15000000000000036,4.848
120.51133608818054,14.98,15.0,0.019999999999999574,4.829
120.63546323776245,14.85,15.0,0.15000000000000036,4.819
120.74110531806946,14.95,15.0,0.05000000000000071,4.809
120.79595899581909,14.98,5.0,-9.98,4.819
120.90075898170471,14.93,5.0,-9.93,4.809
121.02383637428284,13.24,5.0,-8.24,0.264
121.07794666290283,11.75,5.0,-6.75,0.186
121.12996435165405,10.14,5.0,-5.140000000000001,0.176
121.36526775360107,3.07,5.0,1.9300000000000002,5.894
121.63175415992737,5.57,5.0,-0.5700000000000003,4.272
121.89820504188538,4.71,5.0,0.29000000000000004,4.868
122.16433668136597,4.76,5.0,0.2400000000000002,4.956
122.4308295249939,4.76,5.0,0.2400000000000002,5.005
122.67933964729309,4.66,5.0,0.33999999999999986,4.936
122.94635510444641,4.61,5.0,0.3899999999999997,4.946
123.2115375995636,4.69,5.0,0.3099999999999996,4.936
123.4794237613678,4.74,5.0,0.2599999999999998,4.995
123.74490308761597,4.74,5.0,0.2599999999999998,4.976
124.01075220108032,4.74,5.0,0.2599999999999998,4.985
124.27619481086731,4.74,5.0,0.2599999999999998,4.966
124.52766680717468,4.74,5.0,0.2599999999999998,5.005
124.79369568824768,4.69,5.0,0.3099999999999996,4.985
125.0596981048584,4.69,5.0,0.3099999999999996,4.966
125.32617425918579,4.56,5.0,0.4400000000000004,4.966
125.59185862541199,4.78,5.0,0.21999999999999975,4.976
125.85872197151184,4.69,5.0,0.3099999999999996,4.985
126.10734677314758,4.76,5.0,0.2400000000000002,5.005
126.37464642524719,4.64,5.0,0.3600000000000003,4.966
126.64113330841064,4.76,5.0,0.2400000000000002,4.976
126.90738248825073,4.74,5.0,0.2599999999999998,4.985
127.17317366600037,4.69,5.0,0.3099999999999996,4.956
127.43998193740845,4.76,5.0,0.2400000000000002,4.966
127.68935441970825,4.71,5.0,0.29000000000000004,4.946
127.77144980430603,4.76,5.0,0.2400000000000002,4.976
127.95463275909424,4.76,5.0,0.2400000000000002,5.054
128.22171473503113,4.69,5.0,0.3099999999999996,5.015
128.32057309150696,4.69,5.0,0.3099999999999996,5.005
128.48874497413635,4.81,5.0,0.1900000000000004,5.034
128.75330924987793,4.69,5.0,0.3099999999999996,5.054
129.0209846496582,4.78,5.0,0.21999999999999975,5.054
129.10272002220154,4.76,5.0,0.2400000000000002,5.015
129.28774452209473,4.71,5.0,0.29000000000000004,4.995
129.53678822517395,4.74,5.0,0.2599999999999998,5.024
129.80333375930786,4.78,5.0,0.21999999999999975,5.015
130.06950521469116,4.76,5.0,0.2400000000000002,5.044
130.33524918556213,4.76,5.0,0.2400000000000002,4.985
130.60160565376282,4.78,5.0,0.21999999999999975,5.005
130.86701774597168,4.76,5.0,0.2400000000000002,5.015
131.11762022972107,4.74,5.0,0.2599999999999998,5.054
131.3828899860382,4.69,5.0,0.3099999999999996,5.005
131.64971351623535,4.69,5.0,0.3099999999999996,5.024
131.91559720039368,4.81,5.0,0.1900000000000004,5.044
132.18230032920837,4.69,5.0,0.3099999999999996,5.024
132.44819355010986,4.74,5.0,0.2599999999999998,5.005
132.71606707572937,4.81,5.0,0.1900000000000004,5.024
132.96404838562012,4.69,5.0,0.3099999999999996,5.005
133.01317596435547,4.74,5.0,0.2599999999999998,5.015
133.2314989566803,4.76,5.0,0.2400000000000002,5.034
133.49639344215393,4.74,5.0,0.2599999999999998,5.044
133.7639935016632,4.71,5.0,0.29000000000000004,5.024
133.82961177825928,4.76,15.0,10.24,5.064
134.03045225143433,5.69,15.0,9.309999999999999,8.631
134.21460890769958,11.07,15.0,3.9299999999999997,8.798
134.32001066207886,15.05,15.0,-0.05000000000000071,6.129
134.42659640312195,16.66,15.0,-1.6600000000000001,3.245
134.47919130325317,15.93,15.0,-0.9299999999999997,3.206
134.60344624519348,13.41,15.0,1.5899999999999999,6.002
134.70943760871887,14.39,15.0,0.6099999999999994,6.012
134.76192426681519,15.88,15.0,-0.8800000000000008,4.77
134.94008708000183,14.66,15.0,0.33999999999999986,4.36
135.04564094543457,13.73,15.0,1.2699999999999996,6.031
135.0993254184723,13.83,15.0,1.17,6.041
135.15113234519958,15.02,15.0,-0.019999999999999574,5.601
135.20576286315918,16.12,15.0,-1.120000000000001,4.252
135.32854390144348,15.49,15.0,-0.4900000000000002,3.832
135.43483686447144,13.78,15.0,1.2200000000000006,5.836
135.54130744934082,14.29,15.0,0.7100000000000009,5.816
135.6645061969757,15.71,15.0,-0.7100000000000009,3.988
135.7706654071808,15.32,15.0,-0.3200000000000003,4.096
135.87727689743042,14.14,15.0,0.8599999999999994,5.435
136.05311560630798,14.76,15.0,0.2400000000000002,5.484
136.1589925289154,15.42,15.0,-0.41999999999999993,4.379
136.2140724658966,15.49,15.0,-0.4900000000000002,4.33
136.38986229896545,15.49,15.0,-0.4900000000000002,4.311
136.49465537071228,14.88,15.0,0.11999999999999922,4.761
136.54851412773132,14.85,15.0,0.15000000000000036,4.936
136.60141277313232,14.71,15.0,0.28999999999999915,5.015
136.65503454208374,14.71,15.0,0.28999999999999915,5.064
136.77801394462585,14.73,15.0,0.2699999999999996,4.985
136.8839967250824,14.71,15.0,0.28999999999999915,4.966
136.9372808933258,14.71,15.0,0.28999999999999915,4.995
136.9902045726776,14.78,15.0,0.22000000000000064,5.005
137.11359119415283,14.66,15.0,0.33999999999999986,5.005
137.2199866771698,14.8,15.0,0.1999999999999993,4.995
137.27355408668518,14.66,15.0,0.33999999999999986,4.956
137.37980103492737,14.76,15.0,0.2400000000000002,4.956
137.50244140625,14.76,15.0,0.2400000000000002,5.005
137.60912537574768,14.88,15.0,0.11999999999999922,5.005
137.66211700439453,14.73,15.0,0.2699999999999996,5.034
137.7156708240509,14.63,15.0,0.3699999999999992,5.073
137.83910703659058,14.68,15.0,0.3200000000000003,5.073
137.94477081298828,14.76,15.0,0.2400000000000002,4.956
137.99832201004028,14.68,15.0,0.3200000000000003,4.976
138.05147910118103,14.8,15.0,0.1999999999999993,4.976
138.1047167778015,14.78,15.0,0.22000000000000064,5.015
138.22802019119263,14.73,15.0,0.2699999999999996,5.181
138.28085684776306,14.68,15.0,0.3200000000000003,5.024
138.38847374916077,14.78,15.0,0.22000000000000064,5.024
138.56500840187073,14.8,15.0,0.1999999999999993,4.985
138.67083358764648,14.73,15.0,0.2699999999999996,4.966
138.77770686149597,14.76,15.0,0.2400000000000002,4.976
138.9536051750183,14.63,15.0,0.3699999999999992,5.064
139.05950617790222,14.71,15.0,0.28999999999999915,5.142
139.112078666687,14.63,15.0,0.3699999999999992,5.015
139.16548800468445,14.71,15.0,0.28999999999999915,5.093
139.28962063789368,14.73,15.0,0.2699999999999996,5.034
139.395165681839,14.73,15.0,0.2699999999999996,5.015
139.501727104187,14.73,15.0,0.2699999999999996,5.005
139.67951107025146,14.76,15.0,0.2400000000000002,5.024
139.78443360328674,14.78,15.0,0.22000000000000064,5.054
139.89105916023254,14.88,15.0,0.11999999999999922,4.966
140.0139000415802,14.71,15.0,0.28999999999999915,4.976
140.120374917984,14.8,15.0,0.1999999999999993,4.976
140.1730146408081,14.66,15.0,0.33999999999999986,5.015
140.22699689865112,14.78,15.0,0.22000000000000064,5.103
140.27950811386108,14.78,15.0,0.22000000000000064,5.083
140.40376543998718,14.8,15.0,0.1999999999999993,4.995
140.5091655254364,14.76,15.0,0.2400000000000002,4.966
140.563862323761,14.76,15.0,0.2400000000000002,4.995
140.7390627861023,14.76,15.0,0.2400000000000002,4.995
140.84484601020813,14.78,15.0,0.22000000000000064,4.966
140.89880347251892,14.78,15.0,0.22000000000000064,4.985
141.12875413894653,14.78,15.0,0.22000000000000064,4.985
141.1816327571869,14.88,15.0,0.11999999999999922,4.985
141.23423099517822,14.73,15.0,0.2699999999999996,4.976
141.288094997406,14.56,15.0,0.4399999999999995,5.034
141.46453404426575,14.85,15.0,0.15000000000000036,4.976
141.5701560974121,14.78,15.0,0.22000000000000064,4.966
141.623788356781,14.73,15.0,0.2699999999999996,4.995
141.6768605709076,14.83,15.0,0.16999999999999993,5.005
141.72984623908997,14.78,15.0,0.22000000000000064,5.005
141.85358476638794,14.68,15.0,0.3200000000000003,5.073
141.95927548408508,14.73,15.0,0.2699999999999996,5.034
142.06589913368225,14.78,15.0,0.22000000000000064,4.985
142.1890149116516,14.76,15.0,0.2400000000000002,4.897
142.2438771724701,14.76,15.0,0.2400000000000002,5.024
142.29487228393555,14.78,15.0,0.22000000000000064,5.005
142.34845781326294,14.8,15.0,0.1999999999999993,4.985
142.57895135879517,14.78,15.0,0.22000000000000064,4.995
142.68454575538635,14.73,15.0,0.2699999999999996,4.956
142.73796606063843,14.68,15.0,0.3200000000000003,5.024
142.79059410095215,14.83,15.0,0.16999999999999993,5.015
142.91429090499878,14.78,15.0,0.22000000000000064,5.064
143.02056193351746,14.71,15.0,0.28999999999999915,4.976
143.0736439228058,14.76,15.0,0.2400000000000002,4.985
143.12681198120117,14.85,15.0,0.15000000000000036,5.005
143.17997550964355,14.8,15.0,0.1999999999999993,4.966
143.3027367591858,14.76,15.0,0.2400000000000002,4.956
143.35739827156067,14.63,15.0,0.3699999999999992,5.024
143.46277952194214,14.8,15.0,0.1999999999999993,5.073
